tol,t,variant,steps_to_tol,baseline_steps,speedup,steps_saved,per_step_ms
1.8170209401346632e-05,0.8,cold,3690,3690,1.0,0,1.1204106090033423
1.8170209401346632e-05,0.9,BaryCDI,90,3610,40.111111111111114,3520,0.885205021879836
1.8170209401346632e-05,0.9,FFD,85,3610,42.470588235294116,3525,0.8895035396047564
1.8170209401346632e-05,0.9,Linear,25,3610,144.4,3585,0.8894620540618265
1.8170209401346632e-05,0.9,cold,3610,3610,1.0,0,1.1255893805120514
1.7736799407314637e-05,0.1,BaryCDI,120,4340,36.166666666666664,4220,0.8934298421385293
1.7736799407314637e-05,0.1,FFD,110,4340,39.45454545454545,4230,0.8929443147093572
1.7736799407314637e-05,0.1,Linear,150,4340,28.933333333333334,4190,0.8924753054288207
1.7736799407314637e-05,0.1,cold,4340,4340,1.0,0,1.1649273516980998
1.7736799407314637e-05,0.2,BaryCDI,215,4305,20.023255813953487,4090,0.8957393858845564
1.7736799407314637e-05,0.2,FFD,150,4305,28.7,4155,0.8937932629190988
1.7736799407314637e-05,0.2,Linear,550,4305,7.827272727272727,3755,0.8943747689921108
1.7736799407314637e-05,0.2,cold,4305,4305,1.0,0,1.1447014248823129
1.7736799407314637e-05,0.3,BaryCDI,325,4190,12.892307692307693,3865,0.8895579842212692
1.7736799407314637e-05,0.3,FFD,175,4190,23.942857142857143,4015,0.8911622442012646
1.7736799407314637e-05,0.3,Linear,845,4190,4.958579881656805,3345,0.8878287412212785
1.7736799407314637e-05,0.3,cold,4190,4190,1.0,0,1.1463235469443103
1.7736799407314637e-05,0.4,BaryCDI,340,4090,12.029411764705882,3750,0.8867196907285112
1.7736799407314637e-05,0.4,FFD,200,4090,20.45,3890,0.8917146773613733
1.7736799407314637e-05,0.4,Linear,930,4090,4.397849462365591,3160,0.8914071933345948
1.7736799407314637e-05,0.4,cold,4090,4090,1.0,0,1.1475942285256973
1.7736799407314637e-05,0.5,BaryCDI,305,3875,12.704918032786885,3570,0.8901626429441865
1.7736799407314637e-05,0.5,FFD,205,3875,18.902439024390244,3670,0.8933370255581541
1.7736799407314637e-05,0.5,Linear,825,3875,4.696969696969697,3050,0.8920246599353192
1.7736799407314637e-05,0.5,cold,3875,3875,1.0,0,1.147097592089421
1.7736799407314637e-05,0.6,BaryCDI,285,3795,13.31578947368421,3510,0.8871387981017766
1.7736799407314637e-05,0.6,FFD,205,3795,18.51219512195122,3590,0.88984437715373
1.7736799407314637e-05,0.6,Linear,755,3795,5.026490066225166,3040,0.8925978372844733
1.7736799407314637e-05,0.6,cold,3795,3795,1.0,0,1.1272488395294218
1.7736799407314637e-05,0.7,BaryCDI,240,3765,15.6875,3525,0.8862151377866058
1.7736799407314637e-05,0.7,FFD,195,3765,19.307692307692307,3570,0.8966419972530028
1.7736799407314637e-05,0.7,Linear,655,3765,5.748091603053435,3110,0.8909830633474856
1.7736799407314637e-05,0.7,cold,3765,3765,1.0,0,1.1264903407518556
1.7736799407314637e-05,0.8,BaryCDI,190,3705,19.5,3515,0.8840403940357099
1.7736799407314637e-05,0.8,FFD,180,3705,20.583333333333332,3525,0.8905387050721766
1.7736799407314637e-05,0.8,Linear,365,3705,10.150684931506849,3340,0.8892710053119885
1.7736799407314637e-05,0.8,cold,3705,3705,1.0,0,1.1204106090033423
1.7736799407314637e-05,0.9,BaryCDI,95,3615,38.05263157894737,3520,0.885205021879836
1.7736799407314637e-05,0.9,FFD,95,3615,38.05263157894737,3520,0.8895035396047564
1.7736799407314637e-05,0.9,Linear,30,3615,120.5,3585,0.8894620540618265
1.7736799407314637e-05,0.9,cold,3615,3615,1.0,0,1.1255893805120514
1.7313727446201128e-05,0.1,BaryCDI,145,4510,31.103448275862068,4365,0.8934298421385293
1.7313727446201128e-05,0.1,FFD,115,4510,39.21739130434783,4395,0.8929443147093572
1.7313727446201128e-05,0.1,Linear,185,4510,24.37837837837838,4325,0.8924753054288207
1.7313727446201128e-05,0.1,cold,4510,4510,1.0,0,1.1649273516980998
1.7313727446201128e-05,0.2,BaryCDI,225,4345,19.31111111111111,4120,0.8957393858845564
1.7313727446201128e-05,0.2,FFD,185,4345,23.486486486486488,4160,0.8937932629190988
1.7313727446201128e-05,0.2,Linear,560,4345,7.758928571428571,3785,0.8943747689921108
1.7313727446201128e-05,0.2,cold,4345,4345,1.0,0,1.1447014248823129
1.7313727446201128e-05,0.3,BaryCDI,360,4325,12.01388888888889,3965,0.8895579842212692
1.7313727446201128e-05,0.3,FFD,180,4325,24.02777777777778,4145,0.8911622442012646
1.7313727446201128e-05,0.3,Linear,865,4325,5.0,3460,0.8878287412212785
1.7313727446201128e-05,0.3,cold,4325,4325,1.0,0,1.1463235469443103
1.7313727446201128e-05,0.4,BaryCDI,365,4155,11.383561643835616,3790,0.8867196907285112
1.7313727446201128e-05,0.4,FFD,205,4155,20.26829268292683,3950,0.8917146773613733
1.7313727446201128e-05,0.4,Linear,930,4155,4.467741935483871,3225,0.8914071933345948
1.7313727446201128e-05,0.4,cold,4155,4155,1.0,0,1.1475942285256973
1.7313727446201128e-05,0.5,BaryCDI,315,3885,12.333333333333334,3570,0.8901626429441865
1.7313727446201128e-05,0.5,FFD,210,3885,18.5,3675,0.8933370255581541
1.7313727446201128e-05,0.5,Linear,840,3885,4.625,3045,0.8920246599353192
1.7313727446201128e-05,0.5,cold,3885,3885,1.0,0,1.147097592089421
1.7313727446201128e-05,0.6,BaryCDI,295,3800,12.88135593220339,3505,0.8871387981017766
1.7313727446201128e-05,0.6,FFD,210,3800,18.095238095238095,3590,0.88984437715373
1.7313727446201128e-05,0.6,Linear,790,3800,4.810126582278481,3010,0.8925978372844733
1.7313727446201128e-05,0.6,cold,3800,3800,1.0,0,1.1272488395294218
1.7313727446201128e-05,0.7,BaryCDI,245,3805,15.53061224489796,3560,0.8862151377866058
1.7313727446201128e-05,0.7,FFD,195,3805,19.512820512820515,3610,0.8966419972530028
1.7313727446201128e-05,0.7,Linear,690,3805,5.5144927536231885,3115,0.8909830633474856
1.7313727446201128e-05,0.7,cold,3805,3805,1.0,0,1.1264903407518556
1.7313727446201128e-05,0.8,BaryCDI,200,3730,18.65,3530,0.8840403940357099
1.7313727446201128e-05,0.8,FFD,190,3730,19.63157894736842,3540,0.8905387050721766
1.7313727446201128e-05,0.8,Linear,385,3730,9.688311688311689,3345,0.8892710053119885
1.7313727446201128e-05,0.8,cold,3730,3730,1.0,0,1.1204106090033423
1.7313727446201128e-05,0.9,BaryCDI,95,3635,38.26315789473684,3540,0.885205021879836
1.7313727446201128e-05,0.9,FFD,100,3635,36.35,3535,0.8895035396047564
1.7313727446201128e-05,0.9,Linear,35,3635,103.85714285714286,3600,0.8894620540618265
1.7313727446201128e-05,0.9,cold,3635,3635,1.0,0,1.1255893805120514
1.6900746927188832e-05,0.1,BaryCDI,150,4515,30.1,4365,0.8934298421385293
1.6900746927188832e-05,0.1,FFD,120,4515,37.625,4395,0.8929443147093572
1.6900746927188832e-05,0.1,Linear,215,4515,21.0,4300,0.8924753054288207
1.6900746927188832e-05,0.1,cold,4515,4515,1.0,0,1.1649273516980998
1.6900746927188832e-05,0.2,BaryCDI,230,4545,19.76086956521739,4315,0.8957393858845564
1.6900746927188832e-05,0.2,FFD,190,4545,23.92105263157895,4355,0.8937932629190988
1.6900746927188832e-05,0.2,Linear,575,4545,7.904347826086957,3970,0.8943747689921108
1.6900746927188832e-05,0.2,cold,4545,4545,1.0,0,1.1447014248823129
1.6900746927188832e-05,0.3,BaryCDI,375,4335,11.56,3960,0.8895579842212692
1.6900746927188832e-05,0.3,FFD,185,4335,23.43243243243243,4150,0.8911622442012646
1.6900746927188832e-05,0.3,Linear,950,4335,4.563157894736842,3385,0.8878287412212785
1.6900746927188832e-05,0.3,cold,4335,4335,1.0,0,1.1463235469443103
1.6900746927188832e-05,0.4,BaryCDI,380,4165,10.960526315789474,3785,0.8867196907285112
1.6900746927188832e-05,0.4,FFD,210,4165,19.833333333333332,3955,0.8917146773613733
1.6900746927188832e-05,0.4,Linear,975,4165,4.271794871794872,3190,0.8914071933345948
1.6900746927188832e-05,0.4,cold,4165,4165,1.0,0,1.1475942285256973
1.6900746927188832e-05,0.5,BaryCDI,320,3915,12.234375,3595,0.8901626429441865
1.6900746927188832e-05,0.5,FFD,215,3915,18.209302325581394,3700,0.8933370255581541
1.6900746927188832e-05,0.5,Linear,880,3915,4.448863636363637,3035,0.8920246599353192
1.6900746927188832e-05,0.5,cold,3915,3915,1.0,0,1.147097592089421
1.6900746927188832e-05,0.6,BaryCDI,310,3835,12.370967741935484,3525,0.8871387981017766
1.6900746927188832e-05,0.6,FFD,215,3835,17.837209302325583,3620,0.88984437715373
1.6900746927188832e-05,0.6,Linear,890,3835,4.308988764044944,2945,0.8925978372844733
1.6900746927188832e-05,0.6,cold,3835,3835,1.0,0,1.1272488395294218
1.6900746927188832e-05,0.7,BaryCDI,255,3815,14.96078431372549,3560,0.8862151377866058
1.6900746927188832e-05,0.7,FFD,200,3815,19.075,3615,0.8966419972530028
1.6900746927188832e-05,0.7,Linear,715,3815,5.335664335664336,3100,0.8909830633474856
1.6900746927188832e-05,0.7,cold,3815,3815,1.0,0,1.1264903407518556
1.6900746927188832e-05,0.8,BaryCDI,210,3760,17.904761904761905,3550,0.8840403940357099
1.6900746927188832e-05,0.8,FFD,195,3760,19.28205128205128,3565,0.8905387050721766
1.6900746927188832e-05,0.8,Linear,410,3760,9.170731707317072,3350,0.8892710053119885
1.6900746927188832e-05,0.8,cold,3760,3760,1.0,0,1.1204106090033423
1.6900746927188832e-05,0.9,BaryCDI,105,3655,34.80952380952381,3550,0.885205021879836
1.6900746927188832e-05,0.9,FFD,105,3655,34.80952380952381,3550,0.8895035396047564
1.6900746927188832e-05,0.9,Linear,35,3655,104.42857142857143,3620,0.8894620540618265
1.6900746927188832e-05,0.9,cold,3655,3655,1.0,0,1.1255893805120514
1.6497617141336923e-05,0.1,BaryCDI,155,4545,29.322580645161292,4390,0.8934298421385293
1.6497617141336923e-05,0.1,FFD,145,4545,31.344827586206897,4400,0.8929443147093572
1.6497617141336923e-05,0.1,Linear,220,4545,20.65909090909091,4325,0.8924753054288207
1.6497617141336923e-05,0.1,cold,4545,4545,1.0,0,1.1649273516980998
1.6497617141336923e-05,0.2,BaryCDI,240,4550,18.958333333333332,4310,0.8957393858845564
1.6497617141336923e-05,0.2,FFD,195,4550,23.333333333333332,4355,0.8937932629190988
1.6497617141336923e-05,0.2,Linear,585,4550,7.777777777777778,3965,0.8943747689921108
1.6497617141336923e-05,0.2,cold,4550,4550,1.0,0,1.1447014248823129
1.6497617141336923e-05,0.3,BaryCDI,385,4465,11.597402597402597,4080,0.8895579842212692
1.6497617141336923e-05,0.3,FFD,195,4465,22.897435897435898,4270,0.8911622442012646
1.6497617141336923e-05,0.3,Linear,955,4465,4.675392670157068,3510,0.8878287412212785
1.6497617141336923e-05,0.3,cold,4465,4465,1.0,0,1.1463235469443103
1.6497617141336923e-05,0.4,BaryCDI,405,4220,10.419753086419753,3815,0.8867196907285112
1.6497617141336923e-05,0.4,FFD,215,4220,19.627906976744185,4005,0.8917146773613733
1.6497617141336923e-05,0.4,Linear,995,4220,4.241206030150754,3225,0.8914071933345948
1.6497617141336923e-05,0.4,cold,4220,4220,1.0,0,1.1475942285256973
1.6497617141336923e-05,0.5,BaryCDI,330,3960,12.0,3630,0.8901626429441865
1.6497617141336923e-05,0.5,FFD,220,3960,18.0,3740,0.8933370255581541
1.6497617141336923e-05,0.5,Linear,915,3960,4.327868852459017,3045,0.8920246599353192
1.6497617141336923e-05,0.5,cold,3960,3960,1.0,0,1.147097592089421
1.6497617141336923e-05,0.6,BaryCDI,325,3850,11.846153846153847,3525,0.8871387981017766
1.6497617141336923e-05,0.6,FFD,220,3850,17.5,3630,0.88984437715373
1.6497617141336923e-05,0.6,Linear,920,3850,4.184782608695652,2930,0.8925978372844733
1.6497617141336923e-05,0.6,cold,3850,3850,1.0,0,1.1272488395294218
1.6497617141336923e-05,0.7,BaryCDI,260,3855,14.826923076923077,3595,0.8862151377866058
1.6497617141336923e-05,0.7,FFD,210,3855,18.357142857142858,3645,0.8966419972530028
1.6497617141336923e-05,0.7,Linear,790,3855,4.879746835443038,3065,0.8909830633474856
1.6497617141336923e-05,0.7,cold,3855,3855,1.0,0,1.1264903407518556
1.6497617141336923e-05,0.8,BaryCDI,215,3835,17.837209302325583,3620,0.8840403940357099
1.6497617141336923e-05,0.8,FFD,195,3835,19.666666666666668,3640,0.8905387050721766
1.6497617141336923e-05,0.8,Linear,455,3835,8.428571428571429,3380,0.8892710053119885
1.6497617141336923e-05,0.8,cold,3835,3835,1.0,0,1.1204106090033423
1.6497617141336923e-05,0.9,BaryCDI,115,3695,32.130434782608695,3580,0.885205021879836
1.6497617141336923e-05,0.9,FFD,115,3695,32.130434782608695,3580,0.8895035396047564
1.6497617141336923e-05,0.9,Linear,40,3695,92.375,3655,0.8894620540618265
1.6497617141336923e-05,0.9,cold,3695,3695,1.0,0,1.1255893805120514
1.6104103121281676e-05,0.1,BaryCDI,180,4715,26.194444444444443,4535,0.8934298421385293
1.6104103121281676e-05,0.1,FFD,145,4715,32.51724137931034,4570,0.8929443147093572
1.6104103121281676e-05,0.1,Linear,355,4715,13.28169014084507,4360,0.8924753054288207
1.6104103121281676e-05,0.1,cold,4715,4715,1.0,0,1.1649273516980998
1.6104103121281676e-05,0.2,BaryCDI,250,4560,18.24,4310,0.8957393858845564
1.6104103121281676e-05,0.2,FFD,215,4560,21.209302325581394,4345,0.8937932629190988
1.6104103121281676e-05,0.2,Linear,645,4560,7.069767441860465,3915,0.8943747689921108
1.6104103121281676e-05,0.2,cold,4560,4560,1.0,0,1.1447014248823129
1.6104103121281676e-05,0.3,BaryCDI,395,4470,11.316455696202532,4075,0.8895579842212692
1.6104103121281676e-05,0.3,FFD,200,4470,22.35,4270,0.8911622442012646
1.6104103121281676e-05,0.3,Linear,1005,4470,4.447761194029851,3465,0.8878287412212785
1.6104103121281676e-05,0.3,cold,4470,4470,1.0,0,1.1463235469443103
1.6104103121281676e-05,0.4,BaryCDI,410,4285,10.451219512195122,3875,0.8867196907285112
1.6104103121281676e-05,0.4,FFD,220,4285,19.477272727272727,4065,0.8917146773613733
1.6104103121281676e-05,0.4,Linear,1005,4285,4.263681592039801,3280,0.8914071933345948
1.6104103121281676e-05,0.4,cold,4285,4285,1.0,0,1.1475942285256973
1.6104103121281676e-05,0.5,BaryCDI,345,3980,11.53623188405797,3635,0.8901626429441865
1.6104103121281676e-05,0.5,FFD,225,3980,17.68888888888889,3755,0.8933370255581541
1.6104103121281676e-05,0.5,Linear,985,3980,4.040609137055838,2995,0.8920246599353192
1.6104103121281676e-05,0.5,cold,3980,3980,1.0,0,1.147097592089421
1.6104103121281676e-05,0.6,BaryCDI,340,3865,11.367647058823529,3525,0.8871387981017766
1.6104103121281676e-05,0.6,FFD,230,3865,16.804347826086957,3635,0.88984437715373
1.6104103121281676e-05,0.6,Linear,945,3865,4.08994708994709,2920,0.8925978372844733
1.6104103121281676e-05,0.6,cold,3865,3865,1.0,0,1.1272488395294218
1.6104103121281676e-05,0.7,BaryCDI,270,3865,14.314814814814815,3595,0.8862151377866058
1.6104103121281676e-05,0.7,FFD,220,3865,17.568181818181817,3645,0.8966419972530028
1.6104103121281676e-05,0.7,Linear,825,3865,4.684848484848485,3040,0.8909830633474856
1.6104103121281676e-05,0.7,cold,3865,3865,1.0,0,1.1264903407518556
1.6104103121281676e-05,0.8,BaryCDI,225,3900,17.333333333333332,3675,0.8840403940357099
1.6104103121281676e-05,0.8,FFD,200,3900,19.5,3700,0.8905387050721766
1.6104103121281676e-05,0.8,Linear,485,3900,8.041237113402062,3415,0.8892710053119885
1.6104103121281676e-05,0.8,cold,3900,3900,1.0,0,1.1204106090033423
1.6104103121281676e-05,0.9,BaryCDI,125,3745,29.96,3620,0.885205021879836
1.6104103121281676e-05,0.9,FFD,120,3745,31.208333333333332,3625,0.8895035396047564
1.6104103121281676e-05,0.9,Linear,45,3745,83.22222222222223,3700,0.8894620540618265
1.6104103121281676e-05,0.9,cold,3745,3745,1.0,0,1.1255893805120514
1.5719975504284152e-05,0.1,BaryCDI,180,4750,26.38888888888889,4570,0.8934298421385293
1.5719975504284152e-05,0.1,FFD,150,4750,31.666666666666668,4600,0.8929443147093572
1.5719975504284152e-05,0.1,Linear,360,4750,13.194444444444445,4390,0.8924753054288207
1.5719975504284152e-05,0.1,cold,4750,4750,1.0,0,1.1649273516980998
1.5719975504284152e-05,0.2,BaryCDI,255,4620,18.11764705882353,4365,0.8957393858845564
1.5719975504284152e-05,0.2,FFD,220,4620,21.0,4400,0.8937932629190988
1.5719975504284152e-05,0.2,Linear,655,4620,7.0534351145038165,3965,0.8943747689921108
1.5719975504284152e-05,0.2,cold,4620,4620,1.0,0,1.1447014248823129
1.5719975504284152e-05,0.3,BaryCDI,460,4475,9.728260869565217,4015,0.8895579842212692
1.5719975504284152e-05,0.3,FFD,205,4475,21.829268292682926,4270,0.8911622442012646
1.5719975504284152e-05,0.3,Linear,1010,4475,4.430693069306931,3465,0.8878287412212785
1.5719975504284152e-05,0.3,cold,4475,4475,1.0,0,1.1463235469443103
1.5719975504284152e-05,0.4,BaryCDI,420,4290,10.214285714285714,3870,0.8867196907285112
1.5719975504284152e-05,0.4,FFD,225,4290,19.066666666666666,4065,0.8917146773613733
1.5719975504284152e-05,0.4,Linear,1065,4290,4.028169014084507,3225,0.8914071933345948
1.5719975504284152e-05,0.4,cold,4290,4290,1.0,0,1.1475942285256973
1.5719975504284152e-05,0.5,BaryCDI,360,4010,11.13888888888889,3650,0.8901626429441865
1.5719975504284152e-05,0.5,FFD,230,4010,17.434782608695652,3780,0.8933370255581541
1.5719975504284152e-05,0.5,Linear,995,4010,4.030150753768845,3015,0.8920246599353192
1.5719975504284152e-05,0.5,cold,4010,4010,1.0,0,1.147097592089421
1.5719975504284152e-05,0.6,BaryCDI,350,3905,11.157142857142857,3555,0.8871387981017766
1.5719975504284152e-05,0.6,FFD,235,3905,16.617021276595743,3670,0.88984437715373
1.5719975504284152e-05,0.6,Linear,950,3905,4.110526315789474,2955,0.8925978372844733
1.5719975504284152e-05,0.6,cold,3905,3905,1.0,0,1.1272488395294218
1.5719975504284152e-05,0.7,BaryCDI,285,3885,13.631578947368421,3600,0.8862151377866058
1.5719975504284152e-05,0.7,FFD,225,3885,17.266666666666666,3660,0.8966419972530028
1.5719975504284152e-05,0.7,Linear,865,3885,4.491329479768786,3020,0.8909830633474856
1.5719975504284152e-05,0.7,cold,3885,3885,1.0,0,1.1264903407518556
1.5719975504284152e-05,0.8,BaryCDI,235,3960,16.851063829787233,3725,0.8840403940357099
1.5719975504284152e-05,0.8,FFD,205,3960,19.317073170731707,3755,0.8905387050721766
1.5719975504284152e-05,0.8,Linear,495,3960,8.0,3465,0.8892710053119885
1.5719975504284152e-05,0.8,cold,3960,3960,1.0,0,1.1204106090033423
1.5719975504284152e-05,0.9,BaryCDI,135,3765,27.88888888888889,3630,0.885205021879836
1.5719975504284152e-05,0.9,FFD,140,3765,26.892857142857142,3625,0.8895035396047564
1.5719975504284152e-05,0.9,Linear,50,3765,75.3,3715,0.8894620540618265
1.5719975504284152e-05,0.9,cold,3765,3765,1.0,0,1.1255893805120514
1.53450103985441e-05,0.1,BaryCDI,185,4760,25.72972972972973,4575,0.8934298421385293
1.53450103985441e-05,0.1,FFD,150,4760,31.733333333333334,4610,0.8929443147093572
1.53450103985441e-05,0.1,Linear,390,4760,12.205128205128204,4370,0.8924753054288207
1.53450103985441e-05,0.1,cold,4760,4760,1.0,0,1.1649273516980998
1.53450103985441e-05,0.2,BaryCDI,265,4640,17.50943396226415,4375,0.8957393858845564
1.53450103985441e-05,0.2,FFD,230,4640,20.17391304347826,4410,0.8937932629190988
1.53450103985441e-05,0.2,Linear,720,4640,6.444444444444445,3920,0.8943747689921108
1.53450103985441e-05,0.2,cold,4640,4640,1.0,0,1.1447014248823129
1.53450103985441e-05,0.3,BaryCDI,490,4605,9.39795918367347,4115,0.8895579842212692
1.53450103985441e-05,0.3,FFD,210,4605,21.928571428571427,4395,0.8911622442012646
1.53450103985441e-05,0.3,Linear,1020,4605,4.514705882352941,3585,0.8878287412212785
1.53450103985441e-05,0.3,cold,4605,4605,1.0,0,1.1463235469443103
1.53450103985441e-05,0.4,BaryCDI,430,4415,10.267441860465116,3985,0.8867196907285112
1.53450103985441e-05,0.4,FFD,230,4415,19.195652173913043,4185,0.8917146773613733
1.53450103985441e-05,0.4,Linear,1125,4415,3.9244444444444446,3290,0.8914071933345948
1.53450103985441e-05,0.4,cold,4415,4415,1.0,0,1.1475942285256973
1.53450103985441e-05,0.5,BaryCDI,365,4060,11.123287671232877,3695,0.8901626429441865
1.53450103985441e-05,0.5,FFD,240,4060,16.916666666666668,3820,0.8933370255581541
1.53450103985441e-05,0.5,Linear,1015,4060,4.0,3045,0.8920246599353192
1.53450103985441e-05,0.5,cold,4060,4060,1.0,0,1.147097592089421
1.53450103985441e-05,0.6,BaryCDI,355,3915,11.028169014084508,3560,0.8871387981017766
1.53450103985441e-05,0.6,FFD,240,3915,16.3125,3675,0.88984437715373
1.53450103985441e-05,0.6,Linear,960,3915,4.078125,2955,0.8925978372844733
1.53450103985441e-05,0.6,cold,3915,3915,1.0,0,1.1272488395294218
1.53450103985441e-05,0.7,BaryCDI,295,3900,13.220338983050848,3605,0.8862151377866058
1.53450103985441e-05,0.7,FFD,230,3900,16.956521739130434,3670,0.8966419972530028
1.53450103985441e-05,0.7,Linear,870,3900,4.482758620689655,3030,0.8909830633474856
1.53450103985441e-05,0.7,cold,3900,3900,1.0,0,1.1264903407518556
1.53450103985441e-05,0.8,BaryCDI,240,3970,16.541666666666668,3730,0.8840403940357099
1.53450103985441e-05,0.8,FFD,220,3970,18.045454545454547,3750,0.8905387050721766
1.53450103985441e-05,0.8,Linear,550,3970,7.218181818181818,3420,0.8892710053119885
1.53450103985441e-05,0.8,cold,3970,3970,1.0,0,1.1204106090033423
1.53450103985441e-05,0.9,BaryCDI,140,3780,27.0,3640,0.885205021879836
1.53450103985441e-05,0.9,FFD,145,3780,26.06896551724138,3635,0.8895035396047564
1.53450103985441e-05,0.9,Linear,55,3780,68.72727272727273,3725,0.8894620540618265
1.53450103985441e-05,0.9,cold,3780,3780,1.0,0,1.1255893805120514
1.4978989252702954e-05,0.1,BaryCDI,215,4920,22.88372093023256,4705,0.8934298421385293
1.4978989252702954e-05,0.1,FFD,155,4920,31.741935483870968,4765,0.8929443147093572
1.4978989252702954e-05,0.1,Linear,390,4920,12.615384615384615,4530,0.8924753054288207
1.4978989252702954e-05,0.1,cold,4920,4920,1.0,0,1.1649273516980998
1.4978989252702954e-05,0.2,BaryCDI,280,4665,16.660714285714285,4385,0.8957393858845564
1.4978989252702954e-05,0.2,FFD,240,4665,19.4375,4425,0.8937932629190988
1.4978989252702954e-05,0.2,Linear,755,4665,6.178807947019868,3910,0.8943747689921108
1.4978989252702954e-05,0.2,cold,4665,4665,1.0,0,1.1447014248823129
1.4978989252702954e-05,0.3,BaryCDI,520,4610,8.865384615384615,4090,0.8895579842212692
1.4978989252702954e-05,0.3,FFD,215,4610,21.441860465116278,4395,0.8911622442012646
1.4978989252702954e-05,0.3,Linear,1085,4610,4.248847926267281,3525,0.8878287412212785
1.4978989252702954e-05,0.3,cold,4610,4610,1.0,0,1.1463235469443103
1.4978989252702954e-05,0.4,BaryCDI,440,4415,10.034090909090908,3975,0.8867196907285112
1.4978989252702954e-05,0.4,FFD,235,4415,18.78723404255319,4180,0.8917146773613733
1.4978989252702954e-05,0.4,Linear,1140,4415,3.8728070175438596,3275,0.8914071933345948
1.4978989252702954e-05,0.4,cold,4415,4415,1.0,0,1.1475942285256973
1.4978989252702954e-05,0.5,BaryCDI,375,4110,10.96,3735,0.8901626429441865
1.4978989252702954e-05,0.5,FFD,245,4110,16.775510204081634,3865,0.8933370255581541
1.4978989252702954e-05,0.5,Linear,1025,4110,4.009756097560976,3085,0.8920246599353192
1.4978989252702954e-05,0.5,cold,4110,4110,1.0,0,1.147097592089421
1.4978989252702954e-05,0.6,BaryCDI,360,3970,11.027777777777779,3610,0.8871387981017766
1.4978989252702954e-05,0.6,FFD,245,3970,16.20408163265306,3725,0.88984437715373
1.4978989252702954e-05,0.6,Linear,965,3970,4.1139896373057,3005,0.8925978372844733
1.4978989252702954e-05,0.6,cold,3970,3970,1.0,0,1.1272488395294218
1.4978989252702954e-05,0.7,BaryCDI,305,3975,13.032786885245901,3670,0.8862151377866058
1.4978989252702954e-05,0.7,FFD,235,3975,16.914893617021278,3740,0.8966419972530028
1.4978989252702954e-05,0.7,Linear,880,3975,4.517045454545454,3095,0.8909830633474856
1.4978989252702954e-05,0.7,cold,3975,3975,1.0,0,1.1264903407518556
1.4978989252702954e-05,0.8,BaryCDI,245,4015,16.387755102040817,3770,0.8840403940357099
1.4978989252702954e-05,0.8,FFD,225,4015,17.844444444444445,3790,0.8905387050721766
1.4978989252702954e-05,0.8,Linear,575,4015,6.982608695652174,3440,0.8892710053119885
1.4978989252702954e-05,0.8,cold,4015,4015,1.0,0,1.1204106090033423
1.4978989252702954e-05,0.9,BaryCDI,145,3805,26.24137931034483,3660,0.885205021879836
1.4978989252702954e-05,0.9,FFD,150,3805,25.366666666666667,3655,0.8895035396047564
1.4978989252702954e-05,0.9,Linear,60,3805,63.416666666666664,3745,0.8894620540618265
1.4978989252702954e-05,0.9,cold,3805,3805,1.0,0,1.1255893805120514
1.4621698728459565e-05,0.1,BaryCDI,220,4925,22.386363636363637,4705,0.8934298421385293
1.4621698728459565e-05,0.1,FFD,180,4925,27.36111111111111,4745,0.8929443147093572
1.4621698728459565e-05,0.1,Linear,395,4925,12.468354430379748,4530,0.8924753054288207
1.4621698728459565e-05,0.1,cold,4925,4925,1.0,0,1.1649273516980998
1.4621698728459565e-05,0.2,BaryCDI,305,4695,15.39344262295082,4390,0.8957393858845564
1.4621698728459565e-05,0.2,FFD,250,4695,18.78,4445,0.8937932629190988
1.4621698728459565e-05,0.2,Linear,785,4695,5.980891719745223,3910,0.8943747689921108
1.4621698728459565e-05,0.2,cold,4695,4695,1.0,0,1.1447014248823129
1.4621698728459565e-05,0.3,BaryCDI,520,4620,8.884615384615385,4100,0.8895579842212692
1.4621698728459565e-05,0.3,FFD,240,4620,19.25,4380,0.8911622442012646
1.4621698728459565e-05,0.3,Linear,1095,4620,4.219178082191781,3525,0.8878287412212785
1.4621698728459565e-05,0.3,cold,4620,4620,1.0,0,1.1463235469443103
1.4621698728459565e-05,0.4,BaryCDI,555,4430,7.981981981981982,3875,0.8867196907285112
1.4621698728459565e-05,0.4,FFD,240,4430,18.458333333333332,4190,0.8917146773613733
1.4621698728459565e-05,0.4,Linear,1255,4430,3.5298804780876494,3175,0.8914071933345948
1.4621698728459565e-05,0.4,cold,4430,4430,1.0,0,1.1475942285256973
1.4621698728459565e-05,0.5,BaryCDI,385,4140,10.753246753246753,3755,0.8901626429441865
1.4621698728459565e-05,0.5,FFD,250,4140,16.56,3890,0.8933370255581541
1.4621698728459565e-05,0.5,Linear,1045,4140,3.9617224880382773,3095,0.8920246599353192
1.4621698728459565e-05,0.5,cold,4140,4140,1.0,0,1.147097592089421
1.4621698728459565e-05,0.6,BaryCDI,375,4020,10.72,3645,0.8871387981017766
1.4621698728459565e-05,0.6,FFD,250,4020,16.08,3770,0.88984437715373
1.4621698728459565e-05,0.6,Linear,980,4020,4.1020408163265305,3040,0.8925978372844733
1.4621698728459565e-05,0.6,cold,4020,4020,1.0,0,1.1272488395294218
1.4621698728459565e-05,0.7,BaryCDI,315,4015,12.746031746031745,3700,0.8862151377866058
