hmode,h,axis,aoa,n_cells,drift,gamma,n_stages,BaryCDI_l2_mean,Linear_l2_mean,FFD_l2_mean,BaryCDI_linf_max,Linear_linf_max,FFD_linf_max,BaryCDI_w2_mean,Linear_w2_mean,FFD_w2_mean,BaryCDI_cd_err_mean,Linear_cd_err_mean,FFD_cd_err_mean,BaryCDI_cl_err_mean,Linear_cl_err_mean,FFD_cl_err_mean,BaryCDI_cl_abs_max,Linear_cl_abs_max,FFD_cl_abs_max,cd_ref_mean,cl_ref_mean,ffd_backfilled,BaryCDI_l2band_mean,Linear_l2band_mean,FFD_l2band_mean,BaryCDI_dbeta_mean,Linear_dbeta_mean,FFD_dbeta_mean,BaryCDI_sharpness,Linear_sharpness,FFD_sharpness,BaryCDI_rh_mean,Linear_rh_mean,FFD_rh_mean,BaryCDI_offline_s,BaryCDI_recon_s,BaryCDI_total_s,FFD_offline_s,FFD_recon_s,FFD_total_s,Linear_recon_s,interp_setup_s,interp_s,ipfp_res,ipfp_res_l2,ipfp_converged,ipfp_iters,ipfp_time_s,gate_T,gate_S,disp_T,den_T_max,path
eig,0.0175,mach,4.0,41106,null,0.0001,12,0.005616633308711994,0.012059532812805413,0.003305173440103707,0.23348110614646966,0.2784206390380859,0.18838481693906273,0.042016254596588025,0.04626623997921992,0.02680100645596244,3.054159663998612e-05,3.436893207706936e-05,0.0003370294146693279,0.004061904433376556,0.0003926129967855327,0.0028175829156880166,0.15480245130309495,0.15739186826443496,0.15469693414920382,0.015000789774987533,0.14014765444118507,,0.003258269992597654,0.019746557971948814,0.0034252516409411424,2.0124819496223467,1.7115998845374938,1.8783704853864818,0.9158608556761509,1.050926669727927,0.9691327584174602,0.06152049226795994,0.042026532716808375,0.05243730236168757,404.6684660203755,0.5222155712544918,405.19068159163,38.573286762461066,0.40606196410954,38.979348726570606,0.0007362700998783112,0.0022844914346933365,0.9313083337619901,1.7937139773493982e-07,4.029174569800544e-08,False,3913,404.6684660203755,0,0,0.042954067110918544,1.0084287347248216e+65,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/aoa4.00/drift_null/gmin0.0001
eig,0.0175,mach,0.0,41106,null,0.0001,12,0.005811889033813342,0.00973586374803443,0.002373689584683124,0.12922936685662378,0.14904961585998544,0.09727801049371676,0.2495921353697617,0.04889327951117139,0.02691446365326659,8.739062034949542e-05,2.6616843733192634e-05,0.00013553913212299763,0.0006421018847675175,1.9192867947787442e-05,0.00018541586526531247,0.0007106908176958001,0.0010312428709167063,0.001323085911598061,0.014811396905040873,0.0010006955318978598,,0.0009714702127889346,0.008140056839465538,0.0009940685013960122,2.2569322628296695,2.3737059379281105,0.20477634047459187,0.9725497227999215,1.010569818267652,0.8608097353470148,0.06897337842557075,0.15424016539213892,0.011953875769175787,342.7154174899915,0.53993625898147,343.255353748973,36.87684796398389,0.40624997499980964,37.2830979389837,0.0007206239970400929,0.002267660020152107,0.949176221009111,0.013049054849489039,0.002485856958516414,False,3386,342.7154174899915,0,0,0.007317552816736836,9.550401993435257e+185,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/drift_null/gmin0.0001
eig,0.025,mach,2.0,20190,null,0.0001,12,0.0037010499656540707,0.008920085663156618,0.002427744592848027,0.12679192747180323,0.17723516225814828,0.11646854467828494,0.03304640411603696,0.049896081289566276,0.02545929693503691,0.00010564093839450853,2.0201850131734854e-05,0.00021816982998705276,0.002025877052333858,0.00012443803871131024,0.0036080699985753814,0.07816086215713229,0.07941168710792915,0.07814063505725165,0.014678344789011857,0.0708129554683154,True,0.0025256985554497555,0.013235660867905084,0.0021898197075740063,0.7096617142735965,1.471611820423547,0.3588496989138391,0.9628463778611207,1.0221560866469608,0.7766826392470887,0.08291713062869036,0.10596117489397262,0.06066389606786677,94.00156628200784,0.2530151130631566,94.254581395071,27.07609908655286,0.17108801193535328,27.24718709848821,0.0003221859224140644,0.001087899785488844,0.2544353841803968,2.0172723225186928e-07,6.471129340020746e-08,False,2940,94.00156628200784,0,0,0.017398362359261395,2.2711324067620107e+200,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/aoa2.00/drift_null/gmin0.0001
eig,0.025,mach,4.0,20190,null,0.0001,12,0.004840767276821516,0.010505811637517022,0.0030631550602309297,0.20198562353358573,0.23455219268798855,0.17753979516187712,0.04101540237548935,0.045369014838113765,0.02561509982117255,5.521018095018768e-05,3.1421265090632154e-05,0.00023251687637144546,0.004392666660748233,0.00037439976249263135,0.007550067198416426,0.15592511447140728,0.15895957771247038,0.154192340990643,0.014837430883679769,0.1416385469904014,True,0.0038943377747993712,0.017026329904007726,0.003493851379222304,3.6778278079689866,1.8478355118177576,3.259714260284847,0.9072078699762846,1.0093248466160047,0.8241110835928872,0.07502766595357141,0.05187508937328314,0.082558831443312,101.16628436790779,0.2556080729700625,101.42189244087785,27.010629582684487,0.17306724609807134,27.18369682878256,0.0003172983415424824,0.001088160090148449,0.2570236870087683,9.842099402135318e-08,2.48404633875937e-08,True,3566,101.16628436790779,0,0,0.02584197504631079,1.284735518320114e+66,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/aoa4.00/drift_null/gmin0.0001
eig,0.025,mach,0.0,20190,null,0.0001,12,0.004181330967166638,0.008375268000282788,0.0022568151728812784,0.1329900281820795,0.12418022155761754,0.10146390715689924,0.13195166556251559,0.04863471578079089,0.024668115532576737,4.293977297077799e-05,2.432927764031739e-05,nan,4.3828018942833916e-05,6.048601202643001e-05,nan,0.0004789067492361942,0.0004499852842048072,nan,0.01460489960475077,0.0004885698415212166,True,0.0010520760075409957,0.004838519413193854,nan,9.371365642035077,2.199645607493059,nan,1.0580959423465501,1.0264304660800947,nan,0.3389482898760933,0.14251912459821786,nan,108.29045283699816,0.2471529790054774,108.53760581600363,27.862191077321768,0.1757347290404141,28.037925806362182,0.0003087289951508865,0.0011507480085128918,0.24861414900806267,0.0031405134408828417,0.000593556720895587,False,3163,108.29045283699816,0,0,0.005255085832068413,4.6209602155800464e+207,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/drift_null/gmin0.0001
eig,0.0125,aoa,0.0,80889,null,0.0001,12,0.0030318483265731836,0.0018339457011054665,0.0015111869305154998,0.2930020085092755,0.13603467941284197,0.14339059744093197,0.021096843190167115,0.012378502257710712,0.011132754322840756,0.0005239875199095414,3.2183998079921235e-05,0.0001194213108097475,0.018662658098834713,0.00019334240710757632,0.002697333424094912,0.14181413966998305,0.1480374612154702,0.1447909457244423,0.017579971180926565,0.08200993909142615,,0.006128585616263959,0.0020245010506792,0.0015810983205795678,0.34446747696201246,0.05066919049691086,0.1765134680077417,1.2380353151860808,1.0285727810073846,1.0137851805172302,0.024073457817586113,0.03620827369806304,0.02896585820969015,727.3561161262915,1.1870477721095085,728.543163898401,29.231272145174444,0.9993887953460217,30.230660940520465,0.0008948203176259995,0.004136247560381889,2.1914705000817776,1.6480671334306862e-05,5.3821605682684095e-06,False,4314,727.3561161262915,0,0,0.031068102007622403,1.7058674538912166e+80,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.0125/M2.00/drift_null/gmin0.0001
eig,0.0175,aoa,0.0,41106,null,0.0001,12,0.0029048119202789617,0.0014677358059716134,0.0014677366942244,0.29176141633291275,0.0825392246246337,0.08253918602109689,0.023961734169028234,0.012208381989337276,0.012208392044885821,0.0007176892506099022,3.672194675671467e-05,3.672039775223366e-05,0.01759441202079683,0.0002213076497592935,0.00022124238316690404,0.14030093067924568,0.14610666615377607,0.14610650135899406,0.017307936775881202,0.08048977452954853,,0.004199080476732489,0.001257565879100119,0.0012575696391658319,0.4250823165240026,0.08769889793727811,0.08769889793727811,0.9736623478452062,1.0246940650412657,1.0246927208073375,0.024508745512886315,0.03451894216045011,0.03451894246321651,396.6498581929918,0.5196634809981333,397.16952167398995,38.66580691099807,0.4553847649949603,39.12119167599303,0.0006973580020712689,0.0022602979879593477,0.9780138569913106,1.836467848193024e-05,6.059903562471458e-06,False,4132,396.6498581929918,0,0,0.033963152249793585,5.9079812517427164e+51,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.0175/M2.00/drift_null/gmin0.0001
eig,0.025,aoa,0.0,20190,null,0.0001,12,0.0028266509110987403,0.0011896105231458942,0.0011896111218523213,0.2649678108623079,0.0495983362197876,0.049598336219788486,0.026407299942544298,0.01192071062750657,0.01192073161045548,0.0005815759112731805,3.759302515687593e-05,3.7590859927505516e-05,0.01703954971732114,0.00021643855475837054,0.00021636789503419538,0.14045913340879568,0.1476897170262781,0.1476895403446111,0.01713795545730505,0.08203587994553733,True,0.0032984244936388857,0.0007764879186924369,0.000776490616046972,0.5417316715982897,0.1910835620182875,0.1910835620182875,1.029449673412416,1.0120578654465382,1.0120568878956948,0.016206412739170426,0.028831505835851107,0.028831506413015025,97.50917054805905,0.21838473808020353,97.72755528613925,28.608306668233126,0.4474141038954258,29.055720772128552,0.00022521009668707848,0.0010566432029008865,0.21967526292428374,5.350855022356882e-05,1.2519479987673988e-05,False,4054,97.50917054805905,0,0,0.02353662502095296,1.0765144836497632e+42,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.025/M2.00/drift_null/gmin0.0001
eig,0.025,mach,0.0,20190,null,0.0002,11,0.0033184683773100337,0.008375427552293764,0.0022568151728812784,0.08697677229451006,0.12418022155761754,0.10146390715689924,0.030287938840957103,0.04863431468896161,0.024668115532576737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82.14535509608686,0.2663174238987267,82.41167251998559,27.862191077321768,0.1757347290404141,28.037925806362182,0.00038897572085261345,0.001085928175598383,0.2677947310730815,7.688732398491993e-05,nan,False,2277,82.14535509608686,0,0,0.005151077529703381,4.268779439797749e+225,outputs/Mach_interpolation/diamond/iso/hessian/eig/drift_null/gmin0.0002
eig,0.0125,mach,2.0,80889,null,0.0002,11,0.006828518402953368,0.01140836547464614,0.0024841029939157763,0.2245368388602058,0.23346331119537345,0.13647612220915462,0.27383989643728884,0.050542890712239566,0.026883465502398615,0.00020991695689594558,3.0516824825105895e-05,0.00014746575146887072,0.003701420227162586,0.0001857795681286322,0.00222529953612905,0.07714695393028291,0.07938272810435966,0.07827267430406705,0.015132750578489161,0.07077761146480771,,0.00196750983082884,0.017741565085523173,0.0015382155338366295,9.084443335564126,1.7557354846600441,0.3238429939156775,0.9537640867145559,1.0119940347613536,0.88005211030022,0.07921077554919927,0.12422338378827005,0.05835448567283446,1220.9100078389893,1.2269022980035516,1222.1369101369928,38.965769478003494,0.9759675919922302,39.941737069995725,0.0012578390014823526,0.004390342000988312,2.2085206839983584,0.02290222910698958,0.012362939211762815,False,3195,1220.9100078389893,0,0,0.036557267840290286,2.2601309707767804e+180,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/aoa2.00/drift_null/gmin0.0002
eig,0.0125,mach,4.0,80889,null,0.0002,11,0.0060928130381462005,0.013144867131715409,0.0030769283132330524,0.28837699845749576,0.30745151042938224,0.21836341229506573,0.04311815335466152,0.04732552199569724,0.027478059450067576,6.966423187468665e-05,3.476850533419543e-05,0.0002425716207669857,0.008821974904621926,0.0003583499962955261,0.0032659703339413646,0.15314234965882248,0.1594389449925685,0.15670907360402006,0.015272098826107397,0.14222239702886863,,0.0033617066503408254,0.02177235230762145,0.0024330244077330324,3.9567061522433744,1.7304782452828904,4.035190851318212,0.9425399029909504,1.0084304251670955,1.2198968132047854,0.19143899255498917,0.04312560635580664,0.059061319150677076,1312.531656397041,1.2006921090069227,1313.7323485060479,38.45682424400002,0.9729915159987286,39.429815759998746,0.0013753059902228415,0.004426991974469274,2.1794885469716974,2.5484078562953982e-06,6.76836441569594e-07,False,3262,1312.531656397041,0,0,0.034222492866335275,3.789717133937043e+53,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/aoa4.00/drift_null/gmin0.0002
eig,0.0125,mach,0.0,80889,null,0.0002,11,0.006901007183978951,0.010755704806495897,0.0024590401457038956,0.16881975726904175,0.16689584255218515,0.10782446588998895,0.33435260709399667,0.04918868989025122,0.027228775970379388,0.00019019606084558872,3.0247453672820404e-05,0.00014249543982495366,8.294319275462983e-05,2.5704080813949347e-05,0.00021288011269933463,0.0003687216623868609,0.00017292073900646772,0.0004678905003642589,0.015084958467667458,0.0001242465370816503,,0.0011016715895488134,0.01078668854465999,0.0008980276701737453,1.302043165768474,2.492207445842347,0.09093624764921021,1.01187719733899,1.030848112472712,0.838837069617128,0.08186556984293011,0.1623043024868479,0.004931283242431177,1131.8852537693456,1.2113030962646008,1133.0965568656102,38.26059296261519,0.9771960647776723,39.237789027392864,0.0013374164700508118,0.004410292953252792,2.194251419045031,0.06575816426925485,0.00799059668399283,False,2836,1131.8852537693456,0,0,0.020945635050049642,3.216643466348166e+182,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/drift_null/gmin0.0002
eig,0.0175,mach,2.0,41106,null,0.0002,11,0.004776045610958606,0.010370015586855942,0.0024294718666242106,0.17151509547131782,0.21066530942916906,0.11562630659419337,0.11420474726335111,0.05012158999319364,0.0260137425160211,0.00013452750436062852,2.9425733647223966e-05,0.0001638863438421637,0.0022369434289931972,0.0001766728464026058,0.0018532749309577057,0.07661112731382005,0.07788144021475378,0.07715376494236202,0.01486258173142508,0.06933096365281737,,0.0019121149153495476,0.015458266220341596,0.0017917936629598232,0.8226720200603653,1.6377431125438338,0.3755209710202728,0.9001427635122301,1.0121552709359125,0.8247017892312233,0.09014606493819934,0.1190177635082943,0.06161704576142492,342.7540854609979,0.521940539998468,343.27602600099635,38.15388340399659,0.4063509219995467,38.560234325996134,0.0007398070010822266,0.0022637460060650483,0.9312970879982458,0.0009984690187252454,0.00012311093214907847,False,2392,342.7540854609979,0,0,0.03594332843393495,5.910239875806341e+198,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/aoa2.00/drift_null/gmin0.0002
eig,0.0175,mach,4.0,41106,null,0.0002,11,0.00560842294049217,0.012059532812805413,0.003305173440103707,0.23368906617792762,0.2784206390380859,0.18838481693906273,0.04241883010728863,0.04626623997921992,0.02680100645596244,4.423201894076962e-05,3.436893207706936e-05,0.0003370294146693279,0.0053749273370534605,0.0003926129967855327,0.0028175829156880166,0.15383537195342528,0.15739186826443496,0.15469693414920382,0.015000789774987533,0.14014765444118507,,0.0033814887598585894,0.019746557971948814,0.0034252516409411424,2.2469056425752387,1.7115998845374938,1.8783704853864818,0.9091732631890213,1.050926669727927,0.9691327584174602,0.06144869200203495,0.042026532716808375,0.05243730236168757,397.79491314799816,0.5188420610065805,398.31375520900474,37.69409646099666,0.4058453869947698,38.09994184799143,0.002002530003665015,0.002249892000691034,0.9289456809929106,3.853924095409411e-07,1.3661452512729778e-07,False,2913,397.79491314799816,0,0,0.04359122037535661,2.988553674899794e+45,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/aoa4.00/drift_null/gmin0.0002
eig,0.0175,mach,0.0,41106,null,0.0002,11,0.004027858213892014,0.00973586374803443,0.002373689584683124,0.11101715931199774,0.14904961585998544,0.09727801049371676,0.061954036905312426,0.04889327951117139,0.02691446365326659,0.00014383963000217328,2.6616843733192634e-05,0.00013553913212299763,0.0004383136509455195,1.9192867947787442e-05,0.00018541586526531247,0.0010149858517011397,0.0010312428709167063,0.001323085911598061,0.014811396905040873,0.0010006955318978598,,0.0010486667702333402,0.008140056839465538,0.0009940685013960122,1.0332658219890476,2.3737059379281105,0.20477634047459187,0.9329641488278201,1.010569818267652,0.8608097353470148,0.06429270346809889,0.15424016539213892,0.011953875769175787,336.1709169920068,0.5204803329979768,336.6913973250048,36.71662925501005,0.40546726500906516,37.12209652001911,0.0013040749909123406,0.002274452999699861,0.9295283009996638,0.0010960873697172246,0.00011489157481033947,False,2386,336.1709169920068,0,0,0.01354344995866303,1.4623633539112743e+207,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/drift_null/gmin0.0002
eig,0.025,mach,2.0,20190,null,0.0002,11,0.003709146625218345,0.008920085663156618,0.002427744592848027,0.1252915596834694,0.17723516225814828,0.11646854467828494,0.03317076497079333,0.049896081289566276,0.02545929693503691,0.00012261399239601819,2.0201850131734854e-05,0.00021816982998705276,0.0025513306841005176,0.00012443803871131024,0.0036080699985753814,0.07787284605315317,0.07941168710792915,0.07814063505725165,0.014678344789011857,0.0708129554683154,True,0.0025098506117339236,0.013235660867905084,0.0021898197075740063,0.724929280081947,1.471611820423547,0.3588496989138391,0.9514848096038195,1.0221560866469608,0.7766826392470887,0.08389537544302235,0.10596117489397262,0.06066389606786677,89.11776771908626,0.21593154035508633,89.33369925944135,27.07609908655286,0.17108801193535328,27.24718709848821,0.000218838918954134,0.0010670279152691364,0.21722323587164283,9.849870252764958e-08,2.1009310488872576e-08,True,1940,89.11776771908626,0,0,0.017757983279599925,5.181702244006099e+90,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/aoa2.00/drift_null/gmin0.0002
eig,0.025,mach,4.0,20190,null,0.0002,11,0.004876009498031755,0.010505811637517022,0.0030631550602309297,0.20981086012192485,0.23455219268798855,0.17753979516187712,0.04159100915455715,0.045369014838113765,0.02561509982117255,6.093077114034981e-05,3.1421265090632154e-05,0.00023251687637144546,0.005120469422924341,0.00037439976249263135,0.007550067198416426,0.1554236947679602,0.15895957771247038,0.154192340990643,0.014837430883679769,0.1416385469904014,True,0.003912406092226659,0.017026329904007726,0.003493851379222304,3.6940733392139578,1.8478355118177545,3.259714260284847,0.8811463223314623,1.0093248466160047,0.8241110835928872,0.07607707570215629,0.05187508937328289,0.082558831443312,125.95378805100336,0.23670533001131844,126.19049338101468,27.010629582684487,0.17306724609807134,27.18369682878256,0.0002989290078403428,0.0011588079942157492,0.23816703500051517,9.464282868520968e-08,2.985487474956726e-08,True,2836,125.95378805100336,0,0,0.026161630275501693,1.368588137506658e+46,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/aoa4.00/drift_null/gmin0.0002
eig,0.025,mach,0.0,20190,null,0.0002,11,0.003318244646660795,0.008375268000282788,0.0022568151728812784,0.08697689346757098,0.12418022155761754,0.10146390715689924,0.030281729246547914,0.04863471578079089,0.024668115532576737,4.799063442267881e-05,2.432927764031739e-05,nan,0.00024915537792086326,6.048601202643001e-05,nan,0.000334728798312634,0.0004499852842048072,nan,0.01460489960475077,0.0004885698415212166,True,0.0011071422718286314,0.004838519413193854,nan,0.8788588097162133,2.199645607493059,nan,1.0568223157974896,1.0264304660800947,nan,0.05450619059503174,0.14251912459821786,nan,104.81916449300479,0.24093875699327327,105.06010324999806,27.862191077321768,0.1757347290404141,28.037925806362182,0.0007089799910318106,0.0011537729878909886,0.242805057001533,3.9919974703650496e-05,1.608662445573385e-05,False,2163,104.81916449300479,0,0,0.005151033678399838,5.351275714297895e+225,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/drift_null/gmin0.0002
eig,0.0125,aoa,0.0,80889,null,0.0002,11,0.0031392858361852087,0.0018339457011054665,0.0015111869305154998,0.29129551963000555,0.13603467941284197,0.14339059744093197,0.02152992744076869,0.012378502257710712,0.011132754322840756,0.0004935798373107336,3.2183998079921235e-05,0.0001194213108097475,0.020182530310620506,0.00019334240710757632,0.002697333424094912,0.1380067767363021,0.1480374612154702,0.1447909457244423,0.017579971180926565,0.08200993909142615,,0.0066305791936987785,0.0020245010506792,0.0015810983205795678,0.35636251144375247,0.05066919049691086,0.1765134680077417,1.1598747211447014,1.0285727810073846,1.0137851805172302,0.023991957587133406,0.03620827369806304,0.02896585820969015,720.2856821510941,1.159231647849083,721.4449137989432,28.39761422108859,0.979879911057651,29.37749413214624,0.0009267879649996758,0.0040788715705275536,2.1441204538568854,3.788277567196019e-07,1.2347450329592844e-07,False,3314,720.2856821510941,0,0,0.030830418913908555,2.6569442280999248e+51,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.0125/M2.00/drift_null/gmin0.0002
eig,0.0175,aoa,0.0,41106,null,0.0002,11,0.002960466706615333,0.0014677358059716134,0.0014677366942244,0.28761023573440125,0.0825392246246337,0.08253918602109689,0.024200538404499622,0.012208381989337276,0.012208392044885821,0.0006706487243199456,3.672194675671467e-05,3.672039775223366e-05,0.018304619441207214,0.0002213076497592935,0.00022124238316690404,0.14027850825454594,0.14610666615377607,0.14610650135899406,0.017307936775881202,0.08048977452954853,,0.004524249135128126,0.001257565879100119,0.0012575696391658319,0.4467679369664681,0.08769889793727811,0.08769889793727811,0.954853128329959,1.0246940650412657,1.0246927208073375,0.023313640517229464,0.03451894216045011,0.03451894246321651,390.76113420201,0.5198718079918763,391.2810060100019,38.750905159002286,0.4550976729951799,39.206002831997466,0.0007305729959625751,0.002252502992632799,0.9779586689983262,8.982015493330664e-05,2.2369464799424777e-05,False,3132,390.76113420201,0,0,0.03479330908881051,7.353029121623183e+33,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.0175/M2.00/drift_null/gmin0.0002
eig,0.025,aoa,0.0,20190,null,0.0002,11,0.0028361528874510105,0.0011896105231458942,0.0011896111218523213,0.2601238097185452,0.0495983362197876,0.049598336219788486,0.02645814459495348,0.01192071062750657,0.01192073161045548,0.0005517938531630536,3.759302515687593e-05,3.7590859927505516e-05,0.017540637601562346,0.00021643855475837054,0.00021636789503419538,0.14061295223412681,0.1476897170262781,0.1476895403446111,0.01713795545730505,0.08203587994553733,True,0.0034559967631029496,0.0007764879186924369,0.000776490616046972,0.543158202263871,0.1910835620182875,0.1910835620182875,1.0386688201104592,1.0120578654465382,1.0120568878956948,0.01511596223816065,0.028831505835851128,0.028831506413015025,121.17807265800366,0.2388613889925182,121.41693404699618,28.608306668233126,0.4474141038954258,29.055720772128552,0.0003019949945155531,0.0011402140080463141,0.24030726400087588,8.69806629566483e-06,2.7507190044932007e-06,False,3054,121.17807265800366,0,0,0.02413814864429802,2.9055803468486844e+28,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.025/M2.00/drift_null/gmin0.0002
eig,0.025,mach,0.0,20190,null,0.0005,10,0.003298878881655745,0.008375427552293764,0.0022568151728812784,0.1089697878459468,0.12418022155761754,0.10146390715689924,0.029640627803085448,0.04863431468896161,0.024668115532576737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,78.2955799587071,0.2710284758359194,78.56660843454301,27.862191077321768,0.1757347290404141,28.037925806362182,0.0002369568683207035,0.0010806801728904247,0.2723486484028399,8.20492971342901e-08,nan,True,1277,78.2955799587071,0,0,0.004138841123636549,1.888306279529448e+113,outputs/Mach_interpolation/diamond/iso/hessian/eig/drift_null/gmin0.0005
eig,0.0125,mach,2.0,80889,null,0.0005,10,0.0051724537666385665,0.01140836547464614,0.0024841029939157763,0.23523242431961977,0.23346331119537345,0.13647612220915462,0.03845112751745496,0.050542890712239566,0.026883465502398615,0.00029079191816959796,3.0516824825105895e-05,0.00014746575146887072,0.0056155304363138345,0.0001857795681286322,0.00222529953612905,0.07626817408008373,0.07938272810435966,0.07827267430406705,0.015132750578489161,0.07077761146480771,,0.002434084921704902,0.017741565085523173,0.0015382155338366295,0.9182899927771603,1.7557354846600441,0.3238429939156775,1.039091963297853,1.0119940347613536,0.88005211030022,0.09618916237214864,0.12422338378827005,0.05835448567283446,1199.8661453289678,1.2135203100042418,1201.079665638972,39.130653151951265,0.990061943011824,40.12071509496309,0.001297669019550085,0.004393131006509066,2.2092758690123446,2.3237559759081705e-05,1.1539820838099395e-05,False,2195,1199.8661453289678,0,0,0.047333628506660036,1.1975566321722467e+213,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/aoa2.00/drift_null/gmin0.0005
eig,0.0125,mach,4.0,80889,null,0.0005,10,0.006194794963887381,0.013144867131715409,0.0030769283132330524,0.29801090633969185,0.30745151042938224,0.21836341229506573,0.04350068914946577,0.04732552199569724,0.027478059450067576,4.359964363780207e-05,3.476850533419543e-05,0.0002425716207669857,0.010671891777527524,0.0003583499962955261,0.0032659703339413646,0.15317215178691193,0.1594389449925685,0.15670907360402006,0.015272098826107397,0.14222239702886863,,0.003807365411530527,0.02177235230762145,0.0024330244077330324,4.1221985750679595,1.7304782452828904,4.035190851318212,1.0068456446912455,1.0084304251670955,1.2198968132047854,0.1930850279777798,0.04312560635580664,0.059061319150677076,1289.3674803115427,1.1906497552990913,1290.5581300668418,39.38253330625594,0.9717507353052497,40.354284041561186,0.001430409960448742,0.004377240315079689,2.1682123374193907,3.505222814226272e-07,9.749187341442073e-08,False,2262,1289.3674803115427,0,0,0.03593203034688349,3.234397218333151e+29,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/aoa4.00/drift_null/gmin0.0005
eig,0.0125,mach,0.0,80889,null,0.0005,10,0.004617470790037704,0.010755704806495897,0.0024590401457038956,0.1688813482621403,0.16689584255218515,0.10782446588998895,0.04120728222125654,0.04918868989025122,0.027228775970379388,0.0002757683620761036,3.0247453672820404e-05,0.00014249543982495366,0.00013488129753310227,2.5704080813949347e-05,0.00021288011269933463,0.00047055351590038255,0.00017292073900646772,0.0004678905003642589,0.015084958467667458,0.0001242465370816503,,0.00145722052270861,0.01078668854465999,0.0008980276701737453,1.3081989155870934,2.492207445842347,0.09093624764921021,0.9361468300898282,1.030848112472712,0.838837069617128,0.0824057045656922,0.1623043024868479,0.004931283242431177,1108.1673165249958,1.1999726869980805,1109.367289211994,37.386285238011624,0.9785486460023094,38.36483388401393,0.0014031819882802665,0.004401776008307934,2.1843297770101344,2.5637899909725093e-05,7.1133735241398354e-06,False,1836,1108.1673165249958,0,0,0.03395681065877609,3.777284564509926e+217,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/drift_null/gmin0.0005
eig,0.0175,mach,2.0,41106,null,0.0005,10,0.004535268263549566,0.010370015586855942,0.0024294718666242106,0.17417089768687077,0.21066530942916906,0.11562630659419337,0.035986731332616435,0.05012158999319364,0.0260137425160211,0.00015678429108582665,2.9425733647223966e-05,0.0001638863438421637,0.0034460466829570355,0.0001766728464026058,0.0018532749309577057,0.07594370629391835,0.07788144021475378,0.07715376494236202,0.01486258173142508,0.06933096365281737,,0.0021046840875542103,0.015458266220341596,0.0017917936629598232,0.743510622714937,1.6377431125438338,0.3755209710202728,0.9270140686708366,1.0121552709359125,0.8247017892312233,0.08480285468257268,0.1190177635082943,0.06161704576142492,334.2181599100004,0.5182997700030683,334.73645968000346,38.29882968500897,0.4034654209972359,38.702295106006204,0.0012577989982673898,0.0022569020075025037,0.9252824670111295,9.927390465236385e-08,3.763407888824786e-08,True,1392,334.2181599100004,0,0,0.036489967803543535,1.342842478710197e+165,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/aoa2.00/drift_null/gmin0.0005
