hmode,drift,gamma,n_stages,BaryCDI_l2_mean,Linear_l2_mean,FFD_l2_mean,BaryCDI_linf_max,Linear_linf_max,FFD_linf_max,BaryCDI_w2_mean,Linear_w2_mean,FFD_w2_mean,BaryCDI_offline_s,BaryCDI_recon_s,BaryCDI_total_s,FFD_offline_s,FFD_recon_s,FFD_total_s,Linear_recon_s,interp_setup_s,interp_s,ipfp_res,ipfp_converged,ipfp_iters,ipfp_time_s,gate_T,gate_S,disp_T,den_T_max,path
det,null,0.002,8,0.0038654455846983634,0.008375427552293764,nan,0.17957496586852084,0.12418022155761754,nan,0.03387105007804686,0.04863431468896161,nan,83.2951166271232,0.2532901088707149,83.54840673599392,nan,nan,nan,0.0011598188430070877,0.0011141709983348846,0.2555667031556368,9.35283352987426e-08,True,715,83.2951166271232,0,0,0.018691169606107342,4.373223612267542e+28,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_null/gmin0.002
det,null,0.005,7,0.004583708654078296,0.008375427552293764,nan,0.18512168934042839,0.12418022155761754,nan,0.03556294028849638,0.04863431468896161,nan,78.70801411569118,0.2731148018501699,78.98112891754135,nan,nan,nan,0.0009144898504018784,0.001114371232688427,0.27514622500166297,9.938530354247632e-08,True,407,78.70801411569118,0,0,0.028476774874727964,2129876537666.7913,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_null/gmin0.005
det,null,0.01,6,0.005784223952844134,0.008375427552293764,nan,0.18876183071314978,0.12418022155761754,nan,0.043562790996425696,0.04863431468896161,nan,73.02004979000776,0.2692920359841082,73.28934182599187,nan,nan,nan,0.0008581840083934367,0.0011618519783951342,0.27131391598959453,9.739293105326396e-08,True,244,73.02004979000776,0,0,0.03194958741342057,47491.730802919265,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_null/gmin0.01
det,null,0.02,5,0.007760958372434546,0.008375427552293764,nan,0.1973060571640901,0.12418022155761754,nan,0.0660683246851956,0.04863431468896161,nan,66.3388669360429,0.22211507987231016,66.56098201591522,nan,nan,nan,0.0009308038279414177,0.0011471603065729141,0.22419503703713417,7.634634613395974e-08,True,135,66.3388669360429,0,0,0.03628680975731046,2.7364870859583417,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_null/gmin0.02
det,null,0.05,4,0.011931773168052672,0.008375427552293764,nan,0.32978974229921754,0.12418022155761754,nan,0.1533599251922877,0.04863431468896161,nan,57.84619093500078,0.26471576001495123,58.11090669501573,nan,nan,nan,0.0009138383902609348,0.001109423115849495,0.2667414741590619,8.965141340411265e-08,True,67,57.84619093500078,0,0,0.06833440624497637,0.27995779565026274,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_null/gmin0.05
det,null,0.1,3,0.016031484062607574,0.008375427552293764,nan,0.3585956490868094,0.12418022155761754,nan,0.24143797831097086,0.04863431468896161,nan,47.84199237797293,0.25975523400120437,48.10174761197413,nan,nan,nan,0.0008330259879585356,0.001115963008487597,0.2617060150078032,3.8275554281597124e-08,True,36,47.84199237797293,0,0,0.13431516816574704,0.1844104152923324,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_null/gmin0.1
det,null,0.2,2,0.02005647208899049,0.008375427552293764,nan,0.38220031314299785,0.12418022155761754,nan,0.29965664854206836,0.04863431468896161,nan,37.70474447403103,0.28217233531177044,37.9869168093428,nan,nan,nan,0.0011681709438562393,0.0011414322070777416,0.2844844521023333,4.5558867789452506e-08,True,19,37.70474447403103,0,0,0.245047948050686,0.14238016317888144,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_null/gmin0.2
det,null,0.5,1,0.024991987390774233,0.008375427552293764,nan,0.39263488968250826,0.12418022155761754,nan,0.30078548607475974,0.04863431468896161,nan,24.59339640699909,0.24240652500884607,24.835802932007937,nan,nan,nan,0.0008973439980763942,0.0011141409922856838,0.24441994199878536,3.77448405863845e-09,True,8,24.59339640699909,0,0,0.4286458761328102,0.11243356670605083,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_null/gmin0.5
det,oblique,1e-06,18,0.004014226954752951,0.008375427552293764,nan,0.11990645635007535,0.12418022155761754,nan,0.02395250972745468,0.04863431468896161,nan,218.22399138699984,0.2750781630165875,218.49906955001643,nan,nan,nan,0.0008598270069342107,0.001069473015377298,0.27700932600419037,0.0006205199677538076,False,9223,218.22399138699984,1368,1286,0.0032502778619442328,2.0521388399713368e+242,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin1e-06
det,oblique,2e-06,17,0.003987616122168173,0.008375427552293764,nan,0.11990645635007535,0.12418022155761754,nan,0.024232553017893007,0.04863431468896161,nan,209.61816549301147,0.2620606077834964,209.88022610079497,nan,nan,nan,0.0011561140418052673,0.0010900129564106464,0.26431003026664257,9.109814698149421e-06,False,8223,209.61816549301147,1591,1414,0.0030919669791676044,1.2493352870017509e+244,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin2e-06
det,oblique,5e-06,16,0.003930709133573652,0.008375427552293764,nan,0.11990645635007535,0.12418022155761754,nan,0.025230418477659444,0.04863431468896161,nan,191.06927722180262,0.27454877318814397,191.34382599499077,nan,nan,nan,0.000887828879058361,0.0010751010850071907,0.27651360584422946,1.1267873674114526e-06,False,7223,191.06927722180262,1886,1531,0.002821219214729923,6.122340263617181e+246,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin5e-06
det,oblique,1e-05,15,0.003862483118325647,0.008375427552293764,nan,0.11077603707651429,0.12418022155761754,nan,0.026030923949244708,0.04863431468896161,nan,177.09614502300974,0.2742833119991701,177.3704283350089,nan,nan,nan,0.0008551089849788696,0.001067080011125654,0.27620766501058824,8.371992635147762e-06,False,6223,177.09614502300974,1799,1473,0.0025598535064696986,4.0911943504661164e+221,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin1e-05
det,oblique,2e-05,14,0.0037880393694242603,0.008375427552293764,nan,0.09695192494046179,0.12418022155761754,nan,0.026945584859762686,0.04863431468896161,nan,167.58316104626283,0.22745431400835514,167.81061536027119,nan,nan,nan,0.0009785969741642475,0.0010722368024289608,0.22950715059414506,1.2612652540155977e-06,False,5223,167.58316104626283,1668,1370,0.0022519881260375445,2.240224269576264e+195,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin2e-05
det,oblique,5e-05,13,0.0036811877195311185,0.008375427552293764,nan,0.09450703338265143,0.12418022155761754,nan,0.028703978044654854,0.04863431468896161,nan,151.5138207813725,0.22612880263477564,151.73994958400726,nan,nan,nan,0.0009040120057761669,0.001073287334293127,0.22810796508565545,9.710066706247744e-08,True,4223,151.5138207813725,1386,1145,0.0018260251308906176,3.722151860679403e+161,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin5e-05
det,oblique,0.0001,12,0.003566767256313846,0.008375427552293764,nan,0.09232523327028463,0.12418022155761754,nan,0.031798170841020726,0.04863431468896161,nan,139.10385790999862,0.27457718801451847,139.37843509801314,nan,nan,nan,0.0008461860124953091,0.0010781059972941875,0.27650346301379614,1.506364242231939e-07,False,3241,139.10385790999862,1151,974,0.0015983830232088958,6.012017345256256e+135,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.0001
det,oblique,0.0002,11,0.0035389021684864414,0.008375427552293764,nan,0.09523015632664578,0.12418022155761754,nan,0.03297445913860703,0.04863431468896161,nan,127.51075606793165,0.30216327914968133,127.81291934708133,nan,nan,nan,0.0011713169515132904,0.0010927780531346798,0.3044300680048764,9.429319902665156e-08,True,2241,127.51075606793165,890,779,0.0016266316295579304,1.4290836724174454e+110,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.0002
det,oblique,0.0005,10,0.0036007443887786134,0.008375427552293764,nan,0.11387932754582986,0.12418022155761754,nan,0.034419794314506674,0.04863431468896161,nan,116.73155177012086,0.22518368624150753,116.95673545636237,nan,nan,nan,0.0008911453187465668,0.0011556129902601242,0.22723547089844942,9.556183044878708e-08,True,1476,116.73155177012086,417,299,0.00256320367614286,3.4078186503811637e+77,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.0005
det,oblique,0.001,9,0.003743634250458352,0.008375427552293764,nan,0.128126966923237,0.12418022155761754,nan,0.03575945026905064,0.04863431468896161,nan,109.33750891298405,0.27090548400883563,109.60841439699288,nan,nan,nan,0.0008650549862068146,0.001069623016519472,0.272842053003842,9.827270730511373e-08,True,944,109.33750891298405,67,81,0.004669483122288094,9.447464993671565e+54,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.001
det,oblique,0.002,8,0.004007080859232002,0.008375427552293764,nan,0.1478939199203122,0.12418022155761754,nan,0.03696745932076213,0.04863431468896161,nan,105.09761990932748,0.29771064408123493,105.39533055340871,nan,nan,nan,0.0011328188702464104,0.001072488259524107,0.2999189649708569,8.949393759394297e-08,True,603,105.09761990932748,0,0,0.008691239014572279,1.3382922545020721e+35,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.002
det,oblique,0.005,7,0.004690001339681125,0.008375427552293764,nan,0.17755942633821942,0.12418022155761754,nan,0.03847179850838131,0.04863431468896161,nan,99.93972227908671,0.22288493206724524,100.16260721115395,nan,nan,nan,0.0008981348946690559,0.001188912894576788,0.22497616615146399,9.706734260817029e-08,True,364,99.93972227908671,0,0,0.014890535255870566,5816781193991303.0,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.005
det,oblique,0.01,6,0.005891492237526756,0.008375427552293764,nan,0.18787632658981268,0.12418022155761754,nan,0.046170686203643174,0.04863431468896161,nan,93.00464605700108,0.22213803400518373,93.22678409100627,nan,nan,nan,0.0008598259883001447,0.0011058079835493118,0.22410523000871763,9.378960186268159e-08,True,213,93.00464605700108,0,0,0.016312185107342253,11418547.906955304,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.01
det,oblique,0.02,5,0.007910384025071373,0.008375427552293764,nan,0.19753231377710234,0.12418022155761754,nan,0.0714199977601673,0.04863431468896161,nan,85.4454706129618,0.22283918596804142,85.66830979892984,nan,nan,nan,0.0009543499909341335,0.00107124587520957,0.22486705472692847,9.3579677784561e-08,True,121,85.4454706129618,0,0,0.019356882511354628,183.94161338557677,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.02
det,oblique,0.05,4,0.012013013414437574,0.008375427552293764,nan,0.305913459761713,0.12418022155761754,nan,0.15880451602358692,0.04863431468896161,nan,75.51836403366178,0.2643709392286837,75.78273497289047,nan,nan,nan,0.0009143287315964699,0.0011891336180269718,0.2664786889217794,9.351221663678189e-08,True,63,75.51836403366178,0,0,0.050052341460702095,4.527453652215507,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.05
det,oblique,0.1,3,0.015853084006044554,0.008375427552293764,nan,0.35898491425621826,0.12418022155761754,nan,0.243421654068534,0.04863431468896161,nan,64.85615301699727,0.25497989798896015,65.11113291498623,nan,nan,nan,0.0008610890072304755,0.0011010610032826662,0.25694539200048894,7.124120426915681e-08,True,37,64.85615301699727,0,0,0.11495818707990556,2.868216138931847,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.1
det,oblique,0.2,2,0.019607998126553106,0.008375427552293764,nan,0.38198369871902926,0.12418022155761754,nan,0.29923878169561074,0.04863431468896161,nan,49.90013078972697,0.237006152048707,50.13713694177568,nan,nan,nan,0.0011524176225066185,0.0011154618114233017,0.23927623592317104,2.7837252503104537e-09,True,19,49.90013078972697,0,0,0.22508636716421365,1.9669554499513928,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.2
det,oblique,0.5,1,0.024389607063244896,0.008375427552293764,nan,0.3948723641379335,0.12418022155761754,nan,0.2913128183514437,0.04863431468896161,nan,32.265655560884625,0.2513075489550829,32.51696310983971,nan,nan,nan,0.0009107841178774834,0.0011499947868287563,0.25337224267423153,6.996676571446869e-09,True,8,32.265655560884625,0,0,0.41091666557706497,1.2273671899139467,outputs/Mach_interpolation/diamond/iso/hessian/det/drift_oblique/gmin0.5
